user_id,item_list
327,6494 21319 22542 13988 450 667 10983 453 14805 1648
328,56 20 124 29 12460 8245 19729 12510 15640 60
329,335 20 1752 519 521 55 22 53 56 1746
330,773 124 775 551 673 468 130 23 541 22
331,1648 56 124 453 29 20 667 1691 450 486
332,964 1071 448 1506 814 22 1263 453 446 25
333,22864 93 109 750 19112 759 2894 147 167 1830
334,1645 1665 2044 1654 2119 2046 2055 1691 2056 23
335,21 448 453 446 20422 1266 426 813 814 2998
336,18484 432 1648 58 771 22 25 21 13063 613
337,1327 20 676 22 544 126 29 174 56 18919
338,7632 448 3987 2350 2347 11855 1630 2998 22782 1631
339,21 20 53 124 269 29 352 771 270 13983
340,16713 22403 20422 10221 13063 6702 126 121 13013 1263
341,20 23 56 771 270 436 24 1068 818 1697
342,450 22782 18484 20422 16380 13063 14524 11761 446 581
343,102 22472 126 496 22782 16887 149 676 673 188
344,21 124 337 58 20 917 60 916 541 572
345,448 1154 126 52 1308 421 676 814 426 581
346,29 2581 436 56 124 209 521 938 207 942
347,3711 79 109 2494 2496 750 80 5735 100 1532
348,21 20 270 352 29 269 53 124 353 771
349,29 102 22 9791 16713 130 673 106 56 6702
350,22 20 763 432 25 124 555 826 626 676
351,551 21 458 23 2023 450 353 20 1437 453
352,1266 448 581 53 453 813 1648 21 270 55
353,29 1327 771 672 20 121 421 124 450 385
354,20 353 56 771 58 446 450 393 207 581
355,1263 20422 14524 448 2998 4083 861 11855 22401 3539
356,25 3882 1962 810 372 1266 814 247 15792 1194
357,60 121 113 1628 95 676 889 645 61 495
358,810 1222 446 413 22 247 450 308 432 271
359,58 21 62 208 1068 348 395 270 23 54
360,8319 932 22560 4559 19690 56 3709 1328 3529 14959
361,1216 2112 1214 1263 768 767 68 1266 769 1212
362,23 22 353 56 347 20 29 1327 436 15141
363,446 448 349 581 814 21 450 426 812 813
364,58 269 62 1618 521 1616 126 1314 772 536
365,393 6469 53 14258 21 364 22 1305 270 2350
366,541 25 7864 22441 154 271 775 18939 826 22443
367,2472 16887 126 1628 678 102 1534 113 579 22415
368,58 21 337 271 60 20 396 56 23 54
369,2103 5668 678 124 93 1266 499 1621 446 352
370,20 1263 1266 673 23 29 5735 106 1648 124
371,20 2057 56 1068 1327 124 521 1607 23 450
372,2106 11320 81 364 2105 774 83 20104 3453 79
373,678 750 93 498 2148 1308 1311 448 1849 486
374,23 396 124 55 432 916 598 387 24 1038
375,2759 5938 21 1870 1865 498 93 1869 494 672
376,2494 828 3711 1532 4480 2488 2124 1534 239 5
377,35 453 1220 458 21 53 62 25 1263 1557
378,432 21 20 29 124 450 572 271 56 771
379,21 352 53 335 270 22 1752 269 271 1556
380,683 693 688 2559 2714 1856 12999 9463 697 3444
381,446 581 426 1263 813 811 810 22 99 1266
382,21 771 22 58 917 916 773 124 964 775
383,581 813 448 1266 453 812 22472 814 667 421
384,335 1752 61 1449 21 25 598 268 23 2064
385,352 450 56 1263 455 270 1266 22 21 113
386,3539 450 21319 21 773 775 56 326 6494 25
387,771 21 23 3988 22 348 20 25 102 496
388,21 450 269 23 61 387 536 393 58 22
389,13988 20 21 672 446 448 581 1266 450 121
390,951 358 356 4617 5928 2112 12495 885 10867 77
391,22 56 21 521 22653 20667 1529 23 25 13073
392,20 124 270 62 25 436 27 632 347 468
393,60 21 270 588 209 387 448 944 22 951
394,2119 629 448 1266 450 68 14524 823 1263 14425
395,426 1263 813 458 446 811 810 1198 19672 448
396,58 124 56 1263 35 271 426 453 20 436
397,448 1263 56 58 731 581 102 814 598 13988
398,771 22 20 672 58 62 4073 208 613 1023
399,421 22 23 1038 348 353 56 1671 436 25
400,22 916 450 557 121 426 613 35 21 446
401,29 450 121 21 22 917 916 4464 126 20420
402,10221 22403 14809 8819 16713 18001 15978 6712 18939 750
403,1616 1691 1648 731 13063 677 676 672 1194 121
404,5 1068 147 23 56 750 61 100 270 21
405,53 21 731 4920 426 1849 1152 5 25 21343
406,432 932 394 272 22 124 271 450 772 25
407,102 73 358 356 9791 8819 15454 10221 2263 20104
408,21 6665 1216 1672 18209 61 2438 1212 270 6664
409,4036 21 23 271 4072 56 1048 29 208 124
410,557 1327 672 20 121 498 337 448 10983 21
411,2111 71 2112 67 2119 80 64 450 2109 1263
412,56 126 803 1648 772 394 121 393 55 1263
413,1214 1327 1212 1870 22 4577 5070 683 20 5069
415,1911 179 25 269 177 436 29 56 560 1048
416,126 355 121 2278 10109 2086 20 683 684 21
417,29 394 55 58 393 450 396 1263 1691 1266
418,23 21 124 56 53 60 209 207 824 598
419,22612 27 2581 209 13472 348 22614 8215 29 22585
420,56 21 393 394 20 269 54 124 61 207
421,3539 13063 2147 9599 18484 20422 2060 17178 22542 20862
422,771 450 917 353 453 672 124 2436 446 56
423,19705 60 355 61 23 27 56 1068 598 2278
424,56 396 60 393 124 23 450 1648 453 20
425,446 426 450 2039 11855 581 811 812 448 18854
426,71 84 73 629 2105 21 68 2104 2111 2106
427,268 1449 61 1752 387 1649 2064 23 598 19112
428,126 358 35 22 676 356 1220 113 1617 677
429,21 22 23 353 25 61 347 348 2581 60
430,2119 2112 2106 71 64 3987 2110 955 2108 77
431,468 23 124 27 25 61 28 53 1108 22
432,21 771 22 20 23 22631 22443 8819 58 521
433,80 64 2106 629 2856 84 79 21685 2111 11341
434,557 20 23 353 56 450 29 25 915 436
435,356 19705 364 20 357 220 885 92 1802 124
436,53 56 938 393 1108 909 995 60 23 1437
437,271 22 62 60 29 54 261 270 572 772
438,1068 394 337 2106 54 53 596 55 25 61
439,71 2584 21 56 2713 2586 2111 58 629 4334
440,426 450 446 581 812 811 672 5136 422 1263
441,1911 1038 4036 4073 22 1914 921 613 14793 2581
442,773 775 551 555 826 1806 1108 124 154 23
443,79 80 53 17880 71 1561 21 3990 3436 1562
444,56 23 29 1263 208 62 448 450 272 572
445,121 672 450 1311 1154 22415 21 322 95 117
446,763 771 450 25 22 20 1004 919 29 23
447,814 21 1317 811 803 812 56 541 61 810
448,541 626 21 20 826 1039 5 124 153 537
449,22 6187 2488 21 521 2494 3412 270 7813 149
450,2112 22415 95 2713 17506 21 2341 71 121 1616
451,3638 20 424 676 241 827 2148 22 29 11855
452,446 581 22 453 1266 1327 20 421 1023 124
453,20422 1263 19112 11855 14524 1649 1264 2998 10079 21643
454,394 60 56 55 772 393 29 58 54 62
455,352 269 56 3474 22 21 271 1328 1746 53
456,393 56 1263 60 457 396 20422 21 1266 2263
457,21 1311 20 1327 828 1308 126 100 1314 448
458,56 53 348 29 61 17972 15131 207 1108 23
459,100 1532 828 831 2494 56 109 2124 759 1068
460,124 436 25 29 348 353 1835 56 1326 2023
461,672 121 22 915 149 95 20 21 14710 1628
462,23 421 269 53 124 353 37 25 22782 352
463,7864 8819 18001 22403 22443 22 6712 15978 22631 17075
464,21 22 676 126 352 1617 99 20 498 322
465,629 1327 2106 2444 21 75 22 3987 20104 73
466,557 683 121 21 672 841 24 2581 818 209
467,52 581 1266 1263 22 1628 25 95 113 1194
468,448 763 771 23 393 450 1068 29 56 1108
469,1108 347 995 561 554 1109 53 348 543 61
470,1263 1266 813 21 1616 115 95 676 814 1154
471,124 353 2965 22 58 27 645 2963 1326 272
472,4104 684 541 1301 385 689 836 555 773 154
473,21 2111 20 1216 73 5938 2107 71 2586 353
474,684 673 1532 8215 239 2494 545 16887 3184 691
475,16516 2086 9864 774 14050 679 20137 126 8650 771
476,448 672 364 121 20422 450 1648 13988 2998 1266
477,421 56 1263 23 1068 61 352 271 21 387
478,581 21 29 810 1196 1320 22 448 432 803
479,21 53 496 6874 575 6 6186 455 579 241
480,771 1499 21 22 20 557 1004 1676 207 23
481,22 521 1898 21 3037 351 58 916 22501 1556
482,21 121 672 56 2263 667 124 23 448 455
483,446 814 458 448 1198 12916 1320 812 1195 14369
484,336 1449 2592 53 335 2535 6469 16626 268 2064
485,22370 14460 7569 264 25 348 468 8438 28 450
486,124 684 395 58 676 53 349 1628 1308 448
487,126 1630 684 71 1632 359 1071 21 3246 364
488,2105 121 752 751 672 686 3989 73 3994 21
489,2139 22 919 916 8568 95 247 1914 4036 771
490,58 23 22 56 629 385 2119 121 347 29
491,18484 1144 2998 1632 1630 426 1266 446 21 1743
492,541 20 23 25 124 519 555 53 775 1327
493,521 352 126 58 1556 3474 2576 895 2444 60
494,2106 20104 80 557 5187 2105 686 629 836 3988
495,2108 58 56 7371 11904 271 17932 20989 23 14907
496,17531 16713 22760 673 22403 23 21285 5735 6702 9024
497,557 21 1216 20 56 817 555 1214 1514 95
498,1080 21 20 23 1004 524 575 269 124 353
499,29 676 771 174 126 1263 269 22 21 95
500,23 27 686 1501 71 2346 124 56 25 1308
501,124 56 20 1329 29 22193 497 677 7876 10791
502,537 1263 25 348 23 453 20422 773 385 667
503,21 174 22 9733 2581 314 1154 613 209 1265
504,2104 73 22715 2586 4334 629 2119 71 68 2107
505,581 16713 1266 21 814 446 453 810 53 1263
506,448 93 678 504 107 2494 486 492 778 19647
507,21 22782 11761 25 14524 348 23 353 1648 20
508,1263 1327 581 446 1038 813 448 21 4073 58
509,21 60 1449 348 270 1068 268 387 336 596
510,21 60 25 353 546 23 393 56 2276 448
511,393 396 55 3816 56 25 21 23 394 596
512,551 38 25 4285 6320 37 36 814 43 537
513,3991 2581 209 4330 731 29 667 3994 270 1311
514,71 2112 68 67 64 2106 75 127 84 2119
515,555 1039 626 773 1108 154 53 385 537 25
517,683 71 2347 465 693 64 56 2559 1514 4334
518,21 20 29 909 551 348 915 677 124 436
519,775 826 352 450 155 1039 615 124 21 936
520,53 1752 268 1449 598 22 450 387 2064 2592
521,576 16887 909 6 2951 149 130 496 56 102
522,95 113 22 676 21 22415 672 4574 115 353
523,448 457 56 23 836 22 348 21 2824 1898
524,21 521 396 352 1068 58 751 268 394 772
525,432 56 124 25 751 752 335 1752 521 22
526,557 126 21 95 672 1616 20 56 524 58
527,21 20 6887 124 29 21643 450 353 813 771
528,771 270 20 53 352 124 372 58 772 598
529,121 23 20 124 53 1911 28 29 672 1618
530,932 394 2588 60 21 100 750 2494 11250 672
531,21 22370 22 2444 25 14460 53 598 2916 3360
532,61 270 56 1068 21 23 387 551 352 598
533,426 581 35 1311 84 71 2106 18484 811 450
534,2111 79 21 629 2119 67 5874 2105 68 352
535,53 426 22 446 1263 25 810 1266 20 458
536,3539 21319 6494 449 44 20422 22402 4998 18557 14524
537,678 149 492 93 2494 448 2148 496 1306 22
538,29 20 771 71 124 56 455 75 348 1263
539,521 20 21 269 536 56 353 53 124 29
540,22 771 20 1212 1327 1514 25 261 124 5070
541,3992 20 22 23 775 56 385 521 773 124
542,21 1023 22 396 56 25 521 60 23 58
543,56 53 60 385 25 61 396 20 21 23
544,21 455 22 126 1557 1314 547 20 450 353
545,11665 271 21 272 56 29 10943 2419 750 62
546,1154 426 1835 21 547 1220 20 678 771 124
547,22 11660 2494 25 16516 2086 126 132 557 1437
548,676 126 95 3505 113 115 207 1628 209 1547
549,207 21 20 2488 149 818 56 1306 5733 5735
550,1327 22 20 21 1326 353 124 1437 29 560
551,629 2119 2106 2037 1311 130 828 107 2111 750
552,2108 2105 18939 11202 271 272 62 1665 22631 1194
553,8319 932 337 10221 62 23 22403 60 2395 271
554,396 60 448 23 762 771 1266 271 541 1514
555,22 124 450 2759 269 23 209 53 29 270
556,21 704 521 53 336 1004 269 1449 270 2592
557,53 387 3461 335 598 19 61 14985 5770 1748
558,750 21 673 22 494 1311 471 492 188 239
559,29 21 22 37 41 450 348 1004 36 42
560,836 23 3246 909 56 692 5083 2951 460 498
561,448 446 581 426 814 453 2968 450 2963 7119
